"nom_local","des_local","oid_falha","des_tipo_falha","des_atributo_falha","des_disfuncao_processo","des_falha","idc_detalhes_falha","dth_inicial_realizado","dth_final_realizado"
"LAMINAÇÃO","REFRIGERAÇÃO DA GAIOLA A4","639771","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","TRAQUEAMENTO NO LAMINADOR. FOTOCÉLULA DA A3 PISCANDO. EXCESSO DE ÁGUA NA A4.","4/23/2019 12:55","4/23/2019 13:21"
"LAMINAÇÃO","REFRIGERAÇÃO DA GAIOLA A4","639745","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","TRAQUEAMENTO NO LAMINADOR. FOTOCÉLULA DA A3 PISCANDO. EXCESSO DE ÁGUA NA A4.","4/23/2019 11:23","4/23/2019 12:03"
"LAMINAÇÃO","GAIOLA A3 TREM ACABADOR","662002","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","ajustar refrigeração da a3","6/15/2019 22:11","6/15/2019 22:16"
"LAMINAÇÃO","CALHA DE LAÇO A3/A4 SLIT N-624.19-M-11","660564","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Ajuste na refrigeração da calha de laço da A3/A4 devido FA3 V2 e FA4 V2 piscando na cabeça.","6/12/2019 10:53","6/12/2019 10:57"
"LAMINAÇÃO","SISTEMA THERMEX","660587","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Ajuste nas mangueira do thermex.","6/12/2019 8:07","6/12/2019 8:11"
"LAMINAÇÃO","CALHA DE LAÇO A3/A4 SLIT N-624.19-M-11","660569","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Ajuste na refrigeração da calha de laço A3/4 e A4 devido FA3 V2 e FA4 V2 piscando.","6/12/2019 11:05","6/12/2019 11:11"
"LAMINAÇÃO","CALHA DE LAÇO M2/M3  N-624.16-M-21","678701","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Abrir refrigeração da calha de laço M2/3.","7/26/2019 9:48","7/26/2019 9:52"
"LAMINAÇÃO","LAMINAÇÃO","662517","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","Observação da passagem no laminador após envio de receita.","6/17/2019 2:09","6/17/2019 2:12"
"LAMINAÇÃO","CAMINHO DE ROLOS ENTRADA DO LEITO","662656","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","INSPEÇÃO NO CAMINHO DE ROLOS DA ENTRADA DO LEITO.","6/17/2019 9:26","6/17/2019 10:12"
"LAMINAÇÃO","CAMINHO DE ROLOS ENTRADA DO LEITO","662679","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","FECHAR AS TAMPAS DO CAMINHO DE ROLOS DA ENTRADA DO LEITO.","6/17/2019 10:38","6/17/2019 10:49"
"LAMINAÇÃO","SISTEMA THERMEX","663137","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","time-out pela foto do thermex.","6/18/2019 13:11","6/18/2019 13:59"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","774932","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","Retirada de amostra no leito p./ ensaio mec. devido ML fora do padrão.","5/13/2020 1:40","5/13/2020 1:56"
"LAMINAÇÃO","ZONA 3 FORNO REAQUECIMENTO","774504","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","Saída de tarugo frio.","5/12/2020 0:21","5/12/2020 0:30"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","774941","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","Retirada de amostra no leito p./ ensaio mec. devido ML fora do padrão.","5/13/2020 1:56","5/13/2020 2:05"
"LAMINAÇÃO","REFRIGERAÇÃO DA GAIOLA A3","623011","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Abaur. na ent. da A4 devido refrigeração da A3 esta fechada.","3/12/2019 10:26","3/12/2019 11:16"
"LAMINAÇÃO","GAIOLA A2 TREM ACABADOR","622888","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Mangueira de refrigeração da slitadora desacoplou.","3/12/2019 3:27","3/12/2019 3:31"
"LAMINAÇÃO","REFRIGERAÇÃO DA GAIOLA M4","624622","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Troca de uma das mangueiras da M4.","3/16/2019 3:11","3/16/2019 3:14"
"LAMINAÇÃO","GUIA DE ENTRADA DA GAIOLA M6","601002","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","TROCA DA GUIA DE ENTRADA DA M6. ROLETE QUEBROU.","1/15/2019 4:33","1/15/2019 5:08"
"LAMINAÇÃO","REFRIGERAÇÃO DA GAIOLA A4","599529","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","INSPEÇÃO NA REFRIGERAÇÃO DA A4.","1/11/2019 7:15","1/11/2019 7:19"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","608081","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Retirada de amostra no leito para ensaio mecânico devido LE V1 baixo. Na ocasião foi feito a troca do TB3 pelo TB5, devido TB3 esta com baixa vazão como se estive-se obstruído.","2/1/2019 12:38","2/1/2019 13:07"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","608088","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Retirada de amostra no leito para ensaio mecânico devido LE V1 baixo. Na ocasião foi feito a troca do TB3 pelo TB5, devido TB3 esta com baixa vazão como se estive-se obstruído.","2/1/2019 13:07","2/1/2019 13:25"
"LAMINAÇÃO","SISTEMA THERMEX","697000","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","OPERAC. LAMINADOR Refrigeração deficiente","INSPEÇÃO NO THERMEX DEVIDO AO EXCESSO DE ÁGUA CHEGANDO NA T3.","9/10/2019 13:49","9/10/2019 13:59"
"LAMINAÇÃO","SISTEMA THERMEX","697010","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","OPERAC. LAMINADOR Refrigeração deficiente","INSPEÇÃO NO THERMEX DEVIDO AO EXCESSO DE ÁGUA CHEGANDO NA T3.","9/10/2019 14:00","9/10/2019 14:14"
"LAMINAÇÃO","SISTEMA THERMEX","697016","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","TROCA DO CARRO 3 DO THERMEX DO 20 p/ O 32.","9/10/2019 14:21","9/10/2019 14:34"
"LAMINAÇÃO","NAVALHA DA TESOURA T3","696977","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","QUEBRA DA NAVALHA DA T3. ÁGUA DO THERMEX PASSANDO PARA A T3.","9/10/2019 12:41","9/10/2019 13:02"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","691726","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","DESACOPLAMENTO DA MANGUEIRA DA REFRIGERAÇÃO NA D1.","8/28/2019 15:57","8/28/2019 16:02"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","683897","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","soltou a mangueira da refrigeração da d1","8/7/2019 16:55","8/7/2019 17:01"
"LAMINAÇÃO","GAIOLA A4 TREM ACABADOR","660288","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","TRAQUEAMENTO NO LAMINADOR. NYLON DA SAIDA DA A4 PARTIU.","6/11/2019 21:44","6/11/2019 22:17"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","701996","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","soltou a mangueira da refrigeração da d1","9/22/2019 18:00","9/22/2019 18:04"
"LAMINAÇÃO","SISTEMA THERMEX","711311","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Produto acabado sobre o leito apresentando sinuosidade. Na ocasião foi feito diversos ajuste sendo o último o que apresentou melhor resultado com relação a sinuosidade que foi a troca do thermex de 32 no carro 3 por tubos secos no mesmo carro. OBS: O tempo elevado foi devido a pequenos ajuste feito durante a troca dos tubos e troca de uma mangueira furada mais check do eletrônico na fotos do thermex.","10/14/2019 1:57","10/14/2019 2:45"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","711271","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Retirada de amostra no leito p./ ensaio mec. para verificação de ML.","10/13/2019 23:37","10/13/2019 23:50"
"LAMINAÇÃO","SISTEMA THERMEX","714780","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Ajuste no thermex p./ baixa LE.","10/23/2019 1:43","10/23/2019 1:47"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","714781","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Retirada de amostra no leito p./ ensaio mec. devido LE próximo do máximo da EP.","10/23/2019 1:47","10/23/2019 2:08"
"LAMINAÇÃO","CALHA DE LAÇO A1/A2  N-624.16-M-21","716250","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Foto da A1 piscou, devida calha aquecida.","10/27/2019 4:18","10/27/2019 4:23"
"LAMINAÇÃO","REFRIGERAÇÃO DA GAIOLA D3","719306","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Ajuste na refrigeração da D3.","11/4/2019 8:56","11/4/2019 9:02"
"LAMINAÇÃO","FORNO DE REAQUECIMENTO","722753","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Skid longitudinal nº 2 alarmando baixo fluxo de água. Ao inspecionar verificou-se que o tubo esta sem sair água. Imediatamente foi desligado os queimadores do OFAG. e comunicado a manutenção que identificou que o registro do mesmo esta fechado. Ao abrir o fluxo voltou a circula. deixamos alguns minuto a água circulando afim de abaixa a temperatura do Skid. Aparentemente não houve danos ao Skid longitudinal de nº 2.","11/17/2019 10:43","11/17/2019 10:55"
"LAMINAÇÃO","GAIOLA D5 DESBASTE","727502","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","ajustar refrigeração da saída da d5","11/29/2019 22:48","11/29/2019 22:54"
"LAMINAÇÃO","GAIOLAS M1/M2 TREM MÉDIO","725263","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","RESFRIAMENTO DOS CILINDROS DA M2.AGUA FOI DEIXADA FECHADA DURANTE RETIRADA DE AMOSTRA.","11/24/2019 14:20","11/24/2019 16:45"
"LAMINAÇÃO","GAIOLAS M1/M2 TREM MÉDIO","725310","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","RESFRIAMENTO DOS CILINDROS DA M2.AGUA FOI DEIXADA FECHADA DURANTE RETIRADA DE AMOSTRA.","11/24/2019 16:46","11/24/2019 16:49"
"LAMINAÇÃO","SISTEMA THERMEX","734555","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","ajuste do thermex, devido sinuosidade da barra.","1/16/2020 11:09","1/16/2020 11:31"
"LAMINAÇÃO","SISTEMA THERMEX","734552","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","ajuste do thermex, devido sinuosidade da barra.","1/16/2020 10:59","1/16/2020 11:09"
"LAMINAÇÃO","GAIOLA A4 TREM ACABADOR","739292","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","ajustar refrigeração da a4","1/27/2020 17:11","1/27/2020 17:15"
"LAMINAÇÃO","GAIOLA A1 TREM ACABADOR","714541","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","AJUSTAR REFRIGERAÇÃO DA GAIOLA","10/22/2019 10:51","10/22/2019 10:56"
"LAMINAÇÃO","CALHA DE LAÇO M4/M5 Y  N-624.16-M-35","714584","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Ajuste da refrigeração da calha y, na saída da M4.","10/22/2019 13:07","10/22/2019 13:11"
"LAMINAÇÃO","GAIOLA M5 TREM MÉDIO","723287","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","ajuste da refrigeração da m5.","11/18/2019 23:02","11/18/2019 23:06"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","740850","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Aparecimento de manchas na superfície do produto acabado no leito.","2/1/2020 6:31","2/1/2020 6:38"
"LAMINAÇÃO","LAMINAÇÃO","740880","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","barra apresentando mancha.","2/1/2020 8:20","2/1/2020 8:43"
"LAMINAÇÃO","TREM ACABADOR","739564","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Colocação de refrigeração no carro 0 e na calha de laço da A2 p./ A3.","1/28/2020 10:05","1/28/2020 10:11"
"LAMINAÇÃO","CALHA DE LAÇO A1/A2  N-624.16-M-21","740004","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","FA1 V2 piscando. Na ocasião foi feito ajuste na refrigeração da calha de laço da A1/A2.","1/29/2020 15:24","1/29/2020 15:29"
"LAMINAÇÃO","TESOURA T3 ENTRADA DO LEITO","735230","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","troca da navalha da t3, devido quebra.","1/18/2020 10:27","1/18/2020 11:00"
"LAMINAÇÃO","SISTEMA THERMEX","741819","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Aparecimento de mancha na superfície no material acabado no leito. Na ocasião foi feito ajuste na refrigeração provisória  do carro 3.","2/3/2020 15:13","2/3/2020 15:19"
"LAMINAÇÃO","SISTEMA THERMEX","741825","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","Aparecimento de mancha na superfície no material acabado no leito. Na ocasião foi adicionado mais uma mangueira de água na refrigeração provisória  do carro 3.","2/3/2020 15:31","2/3/2020 15:54"
"LAMINAÇÃO","GAIOLA A4 TREM ACABADOR","735679","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","esquecimento de agua de refrigeração da gaiola A4 fechada.","1/19/2020 9:49","1/19/2020 10:40"
"LAMINAÇÃO","GAIOLA A1 TREM ACABADOR","754153","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","ajustar refrigeração da a1","3/6/2020 4:12","3/6/2020 4:17"
"LAMINAÇÃO","GAIOLA A1 TREM ACABADOR","754795","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","canal da a1 aquecido devido esquecimento da refrigeração fechada","3/9/2020 12:01","3/9/2020 14:00"
"LAMINAÇÃO","FOTOCÉLULA FA4-2 SAÍDA A4 VEIO 2","761328","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","FA4 VM piscando devido ao excesso de água.","3/25/2020 22:26","3/25/2020 22:35"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","654562","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","ajustar refrigeração da d1","5/29/2019 14:06","5/29/2019 14:11"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","654558","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","ajustar refrigeração da d1","5/29/2019 13:59","5/29/2019 13:59"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","654560","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Refrigeração deficiente","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Refriger","ajustar refrigeração da d1","5/29/2019 14:00","5/29/2019 14:04"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","630920","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","Baixar sapata para melhorar condição de barras sobrando na entrada do leito.","3/31/2019 3:10","3/31/2019 3:13"
"LAMINAÇÃO","GAIOLA A1 TREM ACABADOR","628476","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","GAIOLA A1 DESALINHOU.","3/25/2019 4:18","3/25/2019 4:27"
"LAMINAÇÃO","FORNO DE REAQUECIMENTO","629668","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","Bloqueio de GN do OFAG devido baixa pressão do Ar-de combustão. Na ocasião foi reiniciado o acendimento das 3 zonas e ao analizar não foi encontrado problema nem elétrico nem mecânico.","3/28/2019 2:00","3/28/2019 2:12"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","629869","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","MATERIAL APRESENTANDO SINUOSIDADE NO LEITO.","3/28/2019 12:36","3/28/2019 12:41"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","629873","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","MATERIAL APRESENTANDO SINUOSIDADE NO LEITO.","3/28/2019 12:45","3/28/2019 12:48"
"LAMINAÇÃO","LAMINAÇÃO","628673","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","retirar tambor próximo ao laminador","3/25/2019 15:00","3/25/2019 15:08"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","650682","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","OPERAC. LAMINADOR Outros","Quebra do barrão na saída do 3º passe. Cabeça da barra esfriou por 19 segundos na entrada do 1º passe.","5/20/2019 5:07","5/20/2019 6:00"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","650760","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","OPERAC. LAMINADOR Outros","Quebra do barrão na saída do 3º passe. Cabeça da barra esfriou por 19 segundos na entrada do 1º passe.","5/20/2019 6:00","5/20/2019 9:54"
"LAMINAÇÃO","IMPULSIONADOR ID3 SAÍDA 5o.PASSE VEIO 1","650821","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","Barra atritando no caminho de rolos da entrada da D2 fazendo com que o ID3 abra antes. Foi aumentado o tempo do impulsionador.","5/20/2019 13:18","5/20/2019 13:21"
"LAMINAÇÃO","IMPULSIONADOR ID3 SAÍDA 5o.PASSE VEIO 1","650822","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","Barra atritando no caminho de rolos da entrada da D2 fazendo com que o ID3 abra antes. Foi aumentado o tempo do impulsionador.","5/20/2019 13:22","5/20/2019 13:35"
"LAMINAÇÃO","IMPULSIONADOR ID3 SAÍDA 5o.PASSE VEIO 1","650825","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","Barra atritando no caminho de rolos da entrada da D2 fazendo com que o ID3 abra antes. Foi aumentado o tempo do impulsionador.","5/20/2019 13:42","5/20/2019 13:46"
"LAMINAÇÃO","SISTEMA DE DESENFORNAMENTO","648235","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","Fazer limpeza na soleira do forno(tarugo virando e engalhando na entrada do 4°).","5/14/2019 10:20","5/14/2019 10:37"
"LAMINAÇÃO","LAMINAÇÃO","648332","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","Inspecionar rolo persuader da A3/A4, suspeita do rolo esta travado.","5/14/2019 15:30","5/14/2019 15:34"
"LAMINAÇÃO","GAIOLA A2 TREM ACABADOR","648318","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","Colocar manta na saída da gaiola A2 devido a excesso de água(fotocélula piscando).","5/14/2019 14:52","5/14/2019 14:57"
"LAMINAÇÃO","PULT 07 - SAIDA DO LEITO RESFRIAMENTO","648442","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","RETIRADA DE PONTA NO P7.","5/14/2019 23:21","5/14/2019 23:25"
"LAMINAÇÃO","GAIOLA M5 TREM MÉDIO","649838","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","alinhar gaiola m5","5/17/2019 23:17","5/17/2019 23:28"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","651500","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","barra sinuosa no leito.( foi colocado o carro 03 do thermex e baixado a sobrevelocidade e torqueboost )","5/22/2019 7:54","5/22/2019 8:03"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","651510","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","barra sinuosa no leito.( foi colocado o carro 03 do thermex e baixado a sobrevelocidade e torqueboost )","5/22/2019 8:23","5/22/2019 8:27"
"LAMINAÇÃO","LEITO DO RESFRIAMENTO","651488","INTERRUPÇÃO OPERACIONAL","OPERAC. LAMINADOR","Outros","INTERRUPÇÃO OPERACIONAL OPERAC. LAMINADOR Outros","barra sinuosa no leito.( foi colocado o carro 03 do thermex e baixado a sobrevelocidade e torqueboost )","5/22/2019 7:00","5/22/2019 7:54"
